"pond_id","sample_date","Time","water temp C","pH","Conductivity_uS_cm","DO (mg/L)","SRP MDL =.00567","TDP MDL = .0041","TP MDL = 0.0041","NH3 MDL = .021","UREA MDL = .0202","NO3 MDL = .0073","TDN_mg_L","TN MDL = .0447","SO4 MDL = 1.015","Delta2H_‰","Delta18O_‰","ChlA","Alk MDL = 3.16","Notes","Delta 2H (‰)","Delta 18O (‰)","Tube #","Depth (m)","mL Filtered","L filtered","Rep #","Abs @ 750","Abs @ 665","Abs @ 649","Average","%Error","analyzing_date"
"50",2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.507692307692,NA,NA,NA,NA,9,"Surface",26,0.026,1,0,0.042,0.013,183.185989010989,-10.1773103358294,2017-10-23
"50",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.107142857143,NA,NA,NA,NA,9,"Surface",28,0.028,1,0.001,0.048,0.016,206.269196428571,6.94437530706018,NA
"63",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0104,NA,NA,NA,NA,9,"Surface",250,0.25,2,-0.001,0.008,0.003,NA,NA,2020-12-07
"88",2022-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51728395061728,NA,NA,NA,NA,9,"Surface",324,0.324,1,0.001,0.011,0.005,3.31114197530864,12.451412645296,2022-06-12
"117",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0208,NA,NA,NA,NA,10,"Surface",125,0.125,2,0.002,0.011,0.006,NA,NA,2015-11-19
"25",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.54,NA,"Run Date Unknown",NA,NA,10,"Surface",200,0.2,NA,0.003,0.247,0.078,NA,NA,NA
"39",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3866666666667,NA,NA,NA,NA,10,"Surface",120,0.12,2,0.005,0.021,0.011,NA,NA,2016-05-26
"50",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.376,NA,NA,NA,NA,10,"Surface",100,0.1,2,0.006,0.09,0.035,NA,NA,2016-08-09
"50",2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.864285714286,NA,NA,NA,NA,10,"Surface",28,0.028,2,-0.001,0.04,0.012,NA,NA,2017-10-23
"50",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.43125,NA,NA,NA,NA,10,"Surface",32,0.032,2,0,0.057,0.017,NA,NA,NA
"65",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.438461538462,NA,NA,NA,NA,10,"Surface",26,0.026,1,-0.001,0.028,0.01,163.714685314685,43.0947580645161,2020-12-07
"88",2022-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.105,NA,NA,NA,NA,10,"Surface",360,0.36,2,0.004,0.013,0.006,NA,NA,2022-06-12
"109",2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3005714285714,NA,NA,NA,NA,11,"Surface",350,0.35,1,0.008,0.05,0.021,NA,NA,2021-01-20
"120",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.875,NA,NA,NA,NA,11,"Surface",80,0.08,1,0.013,0.019,0.008,20.2817857142857,-63.1777280811425,2015-11-19
"140",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.19,NA,"Run Date Unknown",NA,NA,11,"Surface",200,0.2,NA,0.006,0.052,0.021,NA,NA,NA
"25",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.064583333333,NA,NA,NA,NA,11,"Surface",96,0.096,1,0.001,0.092,0.029,112.387610815603,-1.20471022173649,2017-10-23
"40",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40862068965517,NA,NA,NA,NA,11,"Surface",116,0.116,1,0.006,0.011,0.007,8.59431034482759,-74.1348526491063,2016-05-26
"60",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.872,NA,NA,NA,NA,11,"Surface",100,0.1,1,0.007,0.199,0.075,237.611,-11.5642794315078,2016-08-09
"65",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.990909090909,NA,NA,NA,NA,11,"Surface",22,0.022,2,-0.001,0.036,0.011,NA,NA,2020-12-07
"65",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.06,NA,NA,NA,NA,11,"Surface",20,0.02,1,-0.001,0.025,0.007,137.39,25.7223960986972,NA
"90",2022-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8279069767442,NA,NA,NA,NA,11,"Surface",86,0.086,1,0.002,0.04,0.015,46.2889534883721,23.932074808144,2022-06-12
"120",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6885714285714,NA,NA,NA,NA,12,"Surface",70,0.07,2,0.005,0.022,0.013,NA,NA,2015-11-19
"15",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.668,NA,"Run Date Unknown",NA,NA,12,"Surface",200,0.2,NA,0.013,0.257,0.157,NA,NA,NA
"25",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.710638297872,NA,NA,NA,NA,12,"Surface",94,0.094,2,0.003,0.091,0.03,NA,NA,2017-10-23
"37",2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.911,NA,NA,NA,NA,12,"Surface",400,0.4,1,0.002,0.008,0.003,NA,NA,2021-01-20
"40",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.78,NA,NA,NA,NA,12,"Surface",120,0.12,2,0.001,0.013,0.005,NA,NA,2016-05-26
"60",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.35,NA,NA,NA,NA,12,"Surface",100,0.1,2,0.013,0.228,0.088,NA,NA,2016-08-09
"65",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.633333333333,NA,NA,NA,NA,12,"Wetland",30,0.03,1,0.002,0.055,0.022,204.595238095238,0.940300244384937,2020-07-01
"65",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.72,NA,NA,NA,NA,12,"Surface",20,0.02,2,-0.002,0.018,0.004,NA,NA,NA
"67",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.24,NA,NA,NA,NA,12,"Surface",30,0.03,1,0,0.024,0.008,125.253333333333,49.5209708324463,2020-12-07
"90",2022-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.75,NA,NA,NA,NA,12,"Surface",80,0.08,2,0,0.028,0.01,NA,NA,2022-06-12
"1",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.556,NA,NA,NA,NA,13,NA,200,0.2,1,0.001,0.125,0.044,66.5866363636364,17.9296145964314,2022-05-20
"1255",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1365853658537,NA,NA,NA,NA,13,"Surface",82,0.082,1,0.001,0.023,0.009,31.8371815718157,-4.40111951732734,2015-11-19
"125S",2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.507407407407,NA,NA,NA,NA,13,"Surface",54,0.054,1,-0.001,0.064,0.02,141.933703703704,-0.808410812559869,2017-10-23
"37",2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.911,NA,NA,NA,NA,13,"Surface",400,0.4,1,0.001,0.007,0.002,NA,NA,2021-01-20
"50",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4733333333333,NA,NA,NA,NA,13,"Surface",120,0.12,1,0.005,0.025,0.012,24.130632183908,-38.6007197414456,2016-05-26
"5340",2022-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.6542857142857,NA,NA,NA,NA,13,"Surface",70,0.07,1,0.003,0.058,0.02,97.7903781512605,8.45909897306491,2022-06-12
"58",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.952,NA,"Run Date Unknown",NA,NA,13,"Surface",200,0.2,NA,0.024,0.216,0.085,NA,NA,NA
"63",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.013333333333,NA,NA,NA,NA,13,"Surface",60,0.06,1,0.003,0.067,0.025,124.22380952381,1.27113121478135,2016-08-09
"65",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.557142857143,NA,NA,NA,NA,13,"Wetland",28,0.028,2,0.001,0.051,0.02,NA,NA,2020-07-01
"67",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.266666666667,NA,NA,NA,NA,13,"Surface",24,0.024,2,0,0.032,0.011,NA,NA,2020-12-07
"67",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.892307692308,NA,NA,NA,NA,13,"Surface",13,0.013,1,-0.003,0.03,0.006,285.56282051282,15.6389316644144,NA
"1",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6172727272727,NA,"Samples were reran original value (46.68)",NA,NA,14,NA,220,0.22,2,0.062,0.177,0.104,NA,NA,2022-05-20
"107",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.044137931034,NA,"Run Date Unknown",NA,NA,14,"Surface",145,0.145,NA,0.012,0.262,0.098,NA,NA,NA
"109",2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4245,NA,NA,NA,NA,14,"Surface",400,0.4,1,0.002,0.007,0.004,NA,NA,2021-01-20
"1255",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5377777777778,NA,NA,NA,NA,14,"Surface",90,0.09,2,-0.001,0.025,0.01,NA,NA,2015-11-19
"125S",2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.36,NA,NA,NA,NA,14,"Surface",50,0.05,2,0.001,0.061,0.021,NA,NA,2017-10-23
"50",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7879310344827,NA,NA,NA,NA,14,"Surface",116,0.116,2,0.002,0.031,0.013,NA,NA,2016-05-26
"5340",2022-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.926470588235,NA,NA,NA,NA,14,"Surface",68,0.068,2,0.004,0.063,0.024,NA,NA,2022-06-12
"63",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.434285714286,NA,NA,NA,NA,14,"Surface",70,0.07,2,0.002,0.076,0.028,NA,NA,2016-08-09
"67",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.233333333333,NA,NA,NA,NA,14,"Surface",12,0.012,2,-0.003,0.023,0.004,NA,NA,NA
"90",2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3630952380952,NA,NA,NA,NA,14,"Surface",168,0.168,1,-0.001,0.052,0.019,34.7068417366947,-9.54424786885429,2020-12-07
"110",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.61,NA,NA,NA,NA,15,"Surface",60,0.06,1,0,0.039,0.014,82.6416666666667,17.0172431178784,2017-10-23
"139",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4142857142857,NA,NA,NA,NA,15,"Surface",70,0.07,1,0.006,0.017,0.011,15.4814671814672,24.9694490859665,2015-11-19
"42",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.85,NA,"Run Date Unknown",NA,NA,15,"Surface",220,0.22,NA,0.029,0.348,0.139,NA,NA,NA
"59",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24545454545455,NA,NA,NA,NA,15,"Surface",110,0.11,1,-0.001,0,-0.001,1.85522727272727,-65.7356364081833,2016-05-26
"60",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05560975609756,NA,NA,NA,NA,15,NA,410,0.41,1,0.002,0.006,0.004,1.04155487804878,2.69882621549632,2022-05-20
"65",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.417777777778,NA,NA,NA,NA,15,"Surface",45,0.045,1,0.004,0.053,0.021,104.950707070707,42.8145199477966,2016-08-09
"90",2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0505882352941,NA,NA,NA,NA,15,"Surface",170,0.17,2,0,0.049,0.019,NA,NA,2020-12-07
"97",2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8835,NA,NA,NA,NA,15,"Surface",400,0.4,1,0.002,0.005,0.003,NA,NA,2021-01-20
"110",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.6733333333333,NA,NA,NA,NA,16,"Surface",60,0.06,2,0.003,0.049,0.019,NA,NA,2017-10-23
"125N",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.0660869565217,NA,"Run Date Unknown",NA,NA,16,"Surface",115,0.115,NA,0.008,0.045,0.022,NA,NA,NA
"125S",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.908,NA,NA,NA,NA,16,"Surface",50,0.05,1,-0.001,0.04,0.015,80.2249677419355,-34.1116553691353,2020-12-07
"139",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5486486486486,NA,NA,NA,NA,16,"Surface",74,0.074,2,0.014,0.023,0.018,NA,NA,2015-11-19
"59",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.465,NA,NA,NA,NA,16,"Surface",120,0.12,2,0.003,0.006,0.005,NA,NA,2016-05-26
"60",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0275,NA,NA,NA,NA,16,NA,400,0.4,2,0.003,0.006,0.003,NA,NA,2022-05-20
"65",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.4836363636364,NA,NA,NA,NA,16,"Surface",55,0.055,2,0.004,0.043,0.018,NA,NA,2016-08-09
"88",2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.226,NA,NA,NA,NA,16,"Surface",400,0.4,1,0.001,0.005,0.002,NA,NA,2021-01-20
"124",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8578947368421,NA,"Run Date Unknown",NA,NA,17,"Surface",190,0.19,NA,0.005,0.018,0.01,NA,NA,NA
"125S",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.541935483871,NA,NA,NA,NA,17,"Surface",62,0.062,2,0,0.036,0.014,NA,NA,2020-12-07
"25",2015-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1942857142857,NA,NA,NA,NA,17,"Surface",70,0.07,1,0.003,0.015,0.007,19.2157142857143,10.1851163482269,2015-11-19
"60",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2383333333333,NA,NA,NA,NA,17,"Surface",120,0.12,1,0.002,0.061,0.021,78.2825,-51.209827654116,2016-05-26
"60",2017-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9138461538462,NA,NA,NA,NA,17,"Surface",65,0.065,1,-0.003,0.035,0.013,65.5784615384615,-1.02284990381461,2017-10-23
"63",2022-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8835,NA,NA,NA,NA,17,NA,400,0.4,1,0.001,0.004,0.002,0.88130223880597,0.498753117206987,2022-05-20
"67",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.6733333333333,NA,NA,NA,NA,17,"Surface",60,0.06,1,0.004,0.05,0.02,89.855,-0.404355164802532,2016-08-09
"97",2020-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8464,NA,NA,NA,NA,17,"Surface",500,0.5,1,0.005,0.013,0.008,NA,NA,2021-01-20
"109",2020-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.745197740113,NA,NA,NA,NA,18,"Surface",354,0.354,1,0.004,0.057,0.021,NA,NA,2021-01-20
"25",2015-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2371428571429,NA,NA,NA,NA,18,"Surface",70,0.07,2,0.002,0.013,0.006,NA,NA,2015-11-19
"3444",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.29625,NA,"Run Date Unknown",NA,NA,18,"Surface",160,0.16,NA,0.026,0.219,0.087,NA,NA,NA
"5340",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.316,NA,NA,NA,NA,18,"Surface",50,0.05,1,0,0.059,0.022,138.48,3.12536106296938,2020-12-07
"60",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.3266666666667,NA,NA,NA,NA,18,"Surface",120,0.12,2,0.002,0.102,0.035,NA,NA,2016-05-26
"60",2017-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2430769230769,NA,NA,NA,NA,18,"Surface",65,0.065,2,0.002,0.038,0.014,NA,NA,2017-10-23
"63",2022-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87910447761194,NA,"Samples were reran original value (-0.5)",NA,NA,18,NA,402,0.402,2,0,0.003,0.001,NA,NA,2022-05-20
"67",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0366666666666,NA,NA,NA,NA,18,"Surface",60,0.06,2,0.01,0.057,0.028,NA,NA,2016-08-09
"37",2020-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.061261261261,NA,NA,NA,NA,19,"Surface",111,0.111,1,0.004,0.197,0.091,NA,NA,2021-01-20
"39",2015-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5872340425532,NA,NA,NA,NA,19,"Surface",94,0.094,1,0.022,0.034,0.03,12.4236170212766,2.63396756349442,2015-11-19
"5340",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.644,NA,NA,NA,NA,19,"Surface",50,0.05,2,0,0.061,0.023,NA,NA,2020-12-07
"55",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.612,NA,"Run Date Unknown",NA,NA,19,"Surface",200,0.2,NA,0.09,0.51,0.316,NA,NA,NA
"63",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.994,NA,"fil.",NA,NA,19,"Surface",100,0.1,1,0.004,0.061,0.025,66.967,-2.9059088804934,2016-05-26
"63",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0054054054054,NA,NA,NA,NA,19,"Surface",37,0.037,1,0,0.022,0.008,106.187551187551,70.0310824881416,2017-10-23
"65",2022-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1661538461538,NA,NA,NA,NA,19,NA,130,0.13,1,0.002,0.042,0.011,37.0410769230769,6.07475276927485,2022-05-20
"88",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.708,NA,NA,NA,NA,19,"Surface",100,0.1,1,0.003,0.193,0.07,203.353,18.0523523134647,2016-08-09
"109",2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39422222222222,NA,NA,NA,NA,20,"Surface",450,0.45,1,0.001,0.006,0.002,NA,NA,2021-01-20
"26",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.069491525424,NA,"Run Date Unknown",NA,NA,20,"Surface",118,0.118,NA,0.005,0.306,0.098,NA,NA,NA
"39",2015-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.26,NA,NA,NA,NA,20,"Surface",80,0.08,2,-0.001,0.007,0.001,NA,NA,2015-11-19
"63",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.94,NA,"fil.",NA,NA,20,"Surface",100,0.1,2,-0.001,0.057,0.019,NA,NA,2016-05-26
"63",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.369696969697,NA,NA,NA,NA,20,"Surface",33,0.033,2,0.001,0.041,0.014,NA,NA,2017-10-23
"65",2022-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.916,NA,NA,NA,NA,20,NA,100,0.1,2,0.002,0.032,0.011,NA,NA,2022-05-20
"88",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.998,NA,NA,NA,NA,20,"Surface",100,0.1,2,0.007,0.166,0.064,NA,NA,2016-08-09
"40",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.616,NA,"Run Date Unknown",NA,NA,21,"Surface",200,0.2,NA,0.002,0.01,0.005,NA,NA,NA
"40",2015-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0971428571429,NA,NA,NA,NA,21,"Surface",70,0.07,1,0.002,0.008,0.004,8.70714285714286,31.9278096800656,2015-11-19
"50",2017-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.515294117647,NA,NA,NA,NA,21,"Surface",85,0.085,1,-0.001,0.053,0.016,75.1764705882353,-0.901408450704219,2017-10-23
"65",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3,NA,NA,NA,NA,21,"Surface",122,0.122,1,0.003,0.054,0.022,47.3609090909091,3.96567940572393,2016-05-26
"67",2022-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.286,NA,NA,NA,NA,21,NA,100,0.1,1,0.002,0.033,0.011,35.916,7.62891190555742,2022-05-20
"90",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.41,NA,NA,NA,NA,21,"Surface",100,0.1,1,0.004,0.021,0.009,19.04,14.390756302521,2016-08-09
"97",2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66044444444444,NA,NA,NA,NA,21,"Surface",450,0.45,1,0.002,0.012,0.005,NA,NA,2021-01-20
"126",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9135593220339,NA,"Run Date Unknown",NA,NA,22,"Surface",118,0.118,NA,0.007,0.058,0.024,NA,NA,NA
"37",2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1168,NA,NA,NA,NA,22,"Surface",250,0.25,1,0.002,0.046,0.015,NA,NA,2021-01-20
"40",2015-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31714285714285,NA,NA,NA,NA,22,"Surface",70,0.07,2,0.003,0.008,0.006,NA,NA,2015-11-19
"50",2017-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.8376470588235,NA,NA,NA,NA,22,"Surface",85,0.085,2,0.001,0.055,0.019,NA,NA,2017-10-23
"65",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4218181818182,NA,NA,NA,NA,22,"Surface",110,0.11,2,0.001,0.045,0.017,NA,NA,2016-05-26
"67",2022-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.546,NA,NA,NA,NA,22,NA,100,0.1,2,0.002,0.031,0.011,NA,NA,2022-05-20
"90",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.67,NA,NA,NA,NA,22,"Surface",100,0.1,2,0,0.015,0.005,NA,NA,2016-08-09
"103",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.922,NA,"Run Date Unknown",NA,NA,23,"Surface",200,0.2,NA,0.029,0.207,0.095,NA,NA,NA
